"prioridad","score","empresa","segmento","subtipo_rubro","localidad","direccion_detectada","provincia","amba_confirmado","tamano_validado","contactos_en_base","con_email","con_telefono","tiene_decisor","cargos_conocidos","fuente_principal","estado_enriquecimiento","apollo_org_id","dominio","empleados","decisor_nombre","decisor_cargo","decisor_email","en_secuencia","notas"
"A2","4","Centro May de Rep Para Automotores","Industrial_Otros","AUTOMOTORES, ACCESORIOS Y REPUESTOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Century 21","Industrial_Otros","LIBRERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","CERALDI HNOS SA","Industrial_Otros","SANITARIOS","","RUTA 3  S/N KM 31","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
"A2","4","Ceramica el Aljibe","Industrial_Otros","CERAMICA","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Ceramica Galas","Industrial_Otros","CERAMICA","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","CERAMICA LOS PINOS SA","Industrial_Otros","SANITARIOS","","AV PTE J D PERON 24934","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
"A2","4","Ceramicas Les Potiers","Industrial_Otros","CERAMICA ARTISTICA","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","CERAMICAS OVEN SA","Industrial_Otros","SANITARIOS","","RTA PROV GRAL ROJO 4619 ESQ J HERNAN","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
"A2","4","Ceramicos Astros","Industrial_Otros","FUNDICION ARTISTICA","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","CERAMISUR SA","Industrial_Otros","SANITARIOS","","AV JUAN ZORRILLA DE SAN MARTIN 855 854","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
"A2","4","Cerrablinde Maria Susana Romano","Industrial_Otros","CERRAJERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerrajeria Cesar","Industrial_Otros","CERRAJERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerrajeria City de Carlos Gomez","Industrial_Otros","CERRAJERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerrajeria de Precision","Industrial_Otros","CERRAJERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerrajeria el Cambio","Industrial_Otros","CERRAJERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerrajeria el Vasco de Lopez Ruben","Industrial_Otros","CAJAS DE SEGURIDAD","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerrajeria H S","Industrial_Otros","CERRAJERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerrajeria Lanza","Industrial_Otros","CERRAJERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerrajeria Lo Pinto","Industrial_Otros","CERRAMIENTOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerrajeria Reinaudi","Industrial_Otros","CERRAJERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerrajeria Sergio a Mariani","Industrial_Otros","CERRAJERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerramientos Chicago","Industrial_Otros","CERRAMIENTOS DE ALUMINIO","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cerramientos Moldes S.h","Industrial_Otros","CERRAMIENTOS DE ALUMINIO","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cesar Gamba","Industrial_Otros","GRABADOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cester Hnos","Industrial_Otros","AUTOMOTORES, FRENOS, REPARACION","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cesvi Argentina","Industrial_Otros","DISEÃ‘O Y CREATIVIDAD","","","Argentina","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","DiseÃ±adora Grafica","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Ch2m Hill","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Jefe de Departamento Mecánica & Piping","LINKEDIN_EK","PENDIENTE","","","","","","","NO",""
"A2","4","Chac Mool Est DiseÃ±o","Industrial_Otros","DISEÃ‘O Y CREATIVIDAD","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","DiseÃ±adora Grafica Fotografa","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Chacabuco Textil","Industrial_Otros","CONFECCIONES, TEJIDOS DE PUNTO","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Chacane","Industrial_Otros","ESTACION DE SERVICIO YPF","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Encargado de Compras","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Chaikin Maria Esther","Industrial_Otros","CONFECCIONES PARA BEBES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Chaja Frenos","Industrial_Otros","FABRICA DE REPUESTOS PARA FRENOS DE AUTOMOTOR","","","Argentina","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Apoderado","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Chamedi","Industrial_Otros","CHAPAS DE HIERRO","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","ChampionX","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Representante Técnico","Participantes y Encuesta WEBINARs v1.xlsx - PARTICIPANTES","PENDIENTE","","","","","","","NO",""
"A2","4","Charles Laurenz","Industrial_Otros","CONFECCIONES, CAMPERAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cheeky & Como Quieres Que Te Quiera","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Ecommerce Manager","LINKEDIN_EK","PENDIENTE","","","","","","","NO",""
"A2","4","Chiavassa","Industrial_Otros","Industria","","Alte. Brown 1190","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","1","SI","Gonzalo Pilla","EK_PPTOS","PENDIENTE","","","","","","","NO",""
"A2","4","Chiclana 3827","Industrial_Otros","ESTACIONES DE SERVICIO","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","CHICOTE SA","Industrial_Otros","SANITARIOS","","DR GUILLERMO RAWSON 787","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
"A2","4","Chilliari","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Administrador","hubspot-crm-exports-todos-los-contactos-2024-06-26.xls - Todos los contactos","PENDIENTE","","","","","","","NO",""
"A2","4","Chinelas la Vascongada Brigitte","Industrial_Otros","CALZADO, CHINELAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Chiodini Alfredo","Industrial_Otros","CALZADO PARA DAMAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Chocolates Fenoglio","Industrial_Otros","GOLOSINAS, BOMBONES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Chocolates Hungaros","Industrial_Otros","GOLOSINAS, CHOCOLATE","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Chocolates Modas","Industrial_Otros","CONFECCIONES PARA DAMAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Choix S.a.c.i.f","Industrial_Otros","CONSTRUCCIONES DE OBRA","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Chrislan","Industrial_Otros","CONFECCIONES, CAMPERAS DE CUERO","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Chu Wue Bore","Industrial_Otros","GUANTES INDUSTRIALES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Chuku - Chuku","Industrial_Otros","CONFECCIONES, PANTALONES, VAQUEROS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cia Alimentaria Nacional","Industrial_Otros","COMIDAS PARA PERSONAL DE EMPRESAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cia Argentina de Levaduras S.a.i.c","Industrial_Otros","LEVADURAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cia Hasar S.a.i.c","Industrial_Otros","IMPORTADOR","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Ejecutivo de Cuentas","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Cia Hassar","Industrial_Otros","IMPORTADOR","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Ejecutivo de Cuentas","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Cia Telef.personal","Industrial_Otros","ORGANIZADORES DE EVENTOS","","","Argentina","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Imagen y Comunicacion","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Ciarrapico Hnos","Industrial_Otros","CABINAS PARA PINTAR","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cibertronica","Industrial_Otros","AUTOMATIZACION INDUSTRIAL","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cibrian Campoy Creativos","Industrial_Otros","","","","Argentina","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","3","3","0","NO","","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Cic - Ram","Industrial_Otros","COMPUTACION, ACCESORIOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cichelo Hugo Luis Maria","Industrial_Otros","GENERADORES DE VAPOR","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cigna Arg Cia de Seg","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Sup CampaÃ±as","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Cilin Rue","Industrial_Otros","GOMA, ARTICULOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cimet â€“ Indelqui - Optel","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Gerente de Recursos Humanos (talento Humano)","LINKEDIN_EK","PENDIENTE","","","","","","","NO",""
"A2","4","Cimmino","Industrial_Otros","CALZADO DEPORTIVO","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cintas Impresoras Argentinas S.a.c.i","Industrial_Otros","COMPUTACION, ACCESORIOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Ciotti S.a.c.i.f.i.a - Reida","Industrial_Otros","CONFITERIAS, ARTICULOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cippitelli","Industrial_Otros","GAS, ACCESORIOS PARA","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cirugia Parana","Industrial_Otros","","","","Argentina","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Comerciante","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Citicom","Industrial_Otros","COMPUTACION, COMPUTADORAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","City Lux Publicidad","Industrial_Otros","LETREROS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Civil Type Studio","Industrial_Otros","DISEÃ‘O Y CREATIVIDAD","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Cuentas","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Clariant Argentina","Industrial_Otros","COLORANTES","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","3","1","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Claudia Flores","Industrial_Otros","BRONCERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cleanfer","Industrial_Otros","LIMPIEZA DE OFICINAS E INDUSTRIAS, EMPRESAS","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","3","1","3","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Clinton Sport","Industrial_Otros","CONFECCIONES PARA HOMBRES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Clorotec Sayesa","Industrial_Otros","FILTROS PARA NATATORIOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Coamtra","Industrial_Otros","GRUAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cobertol","Industrial_Otros","CONFITERIAS, ARTICULOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Cocaciopp Vicente","Industrial_Otros","FLORERIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Coimport","Industrial_Otros","FOTOCOPIAS, MAQUINAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Coinfo Americana","Industrial_Otros","COMPUTACION, REDES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","COINGAS SA","Industrial_Otros","SANITARIOS","","AV RUTA DE LA TRADICION CAMINO DE CINTURA 699","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
